# File: Scout_bld_calibration.csv
# Title: Buildings sector calibration from Scout model
# Units: unitless shares
# Comments: Scout output data processed to compute shares of service/technology within state/sector/fuel
# Source:  LBNL team (Aven Satre-Meloy) provided for DECARB project
# Column types: cccccin
# ----------
state,sector,fuel,service,technology,year,share
Maryland,resid,electricity,cooling,air conditioning,2015,0.2284400769127253
Maryland,resid,electricity,furnace fans,electricity,2015,0.02245374313832533
Maryland,resid,electricity,other,electricity,2015,0.25501340517368376
Maryland,resid,electricity,lighting,fluorescent,2015,0.015395125856284319
Maryland,resid,electricity,lighting,solid state,2015,0.0011920400323425838
Maryland,resid,electricity,lighting,incandescent,2015,0.06888844334427388
Maryland,resid,electricity,hot water,electric resistance water heater,2015,0.10295344552179732
Maryland,resid,electricity,refrigerators,refrigerator,2015,0.057892802153914125
Maryland,resid,electricity,cooking,electric oven,2015,0.008835860859766825
Maryland,resid,electricity,clothes dryers,clothes dryer,2015,0.03257544391825042
Maryland,resid,electricity,computers,electricity,2015,0.02603548690278517
Maryland,resid,electricity,clothes washers,clothes washer,2015,0.006466589277655571
Maryland,resid,electricity,dishwashers,dishwasher,2015,0.004439479875732432
Maryland,resid,electricity,freezers,freezer,2015,0.013136504271093375
Maryland,resid,gas,heating,gas furnace,2015,0.8544803934657467
Maryland,resid,gas,hot water,gas water heater,2015,0.10578194469732287
Maryland,resid,gas,cooking,gas oven,2015,0.014009404725379159
Maryland,resid,gas,clothes dryers,clothes dryer,2015,0.004159944861768562
Maryland,resid,gas,other,gas,2015,0.021568312249782753
Maryland,resid,refined liquids,heating,fuel furnace,2015,0.8924169255475352
Maryland,resid,refined liquids,hot water,fuel water heater,2015,0.07169679695212135
Maryland,resid,refined liquids,other,refined liquids,2015,0.030417531514641515
Maryland,resid,refined liquids,cooking,lpg oven,2015,0.005468745985702047
Maryland,resid,biomass,heating,wood furnace,2015,1
Maryland,comm,electricity,heating,electric heat pump,2015,0.020692642410819057
Maryland,comm,electricity,heating,electric furnace,2015,0.032019251522542556
Maryland,comm,electricity,cooling,air conditioning,2015,0.24173367302890258
Maryland,comm,electricity,hot water,electric heat pump water heater,2015,3.061862362980879e-4
Maryland,comm,electricity,hot water,electric resistance water heater,2015,0.005281015655048396
Maryland,comm,electricity,ventilation,ventilation,2015,0.133640698939719
Maryland,comm,electricity,cooking,electric range,2015,0.01498806203755297
Maryland,comm,electricity,lighting,incandescent,2015,0.01142930641643034
Maryland,comm,electricity,lighting,fluorescent,2015,0.11463618544424847
Maryland,comm,electricity,lighting,solid state,2015,0.013478635502342627
Maryland,comm,electricity,refrigeration,refrigeration,2015,0.1471874056680505
Maryland,comm,electricity,office,office equipment,2015,0.14365058182673057
Maryland,comm,electricity,other,electricity,2015,0.12095635531131482
Maryland,comm,gas,heating,gas furnace,2015,0.7866490230852132
Maryland,comm,gas,cooling,gas cooling,2015,0.017762188427234173
Maryland,comm,gas,hot water,gas water heater,2015,0.13516609400376572
Maryland,comm,gas,cooking,gas range,2015,0.06042269448378685
Maryland,comm,refined liquids,heating,fuel furnace,2015,0.9786195843612353
Maryland,comm,refined liquids,hot water,fuel water heater,2015,0.021380415638764586
Massachusetts,resid,electricity,heating,electric furnace,2015,0.051188382973873923
Massachusetts,resid,electricity,heating,electric heat pump,2015,0.005420464139064284
Massachusetts,resid,electricity,cooling,air conditioning,2015,0.1104940290689659
Massachusetts,resid,electricity,furnace fans,electricity,2015,0.028971345432262624
Massachusetts,resid,electricity,other,electricity,2015,0.38434012788955296
Massachusetts,resid,electricity,lighting,fluorescent,2015,0.021039662340461125
Massachusetts,resid,electricity,lighting,solid state,2015,0.0016283191716339328
Massachusetts,resid,electricity,lighting,incandescent,2015,0.094101541593267
Massachusetts,resid,electricity,hot water,electric resistance water heater,2015,0.11008472764770215
Massachusetts,resid,electricity,refrigerators,refrigerator,2015,0.07244081105053196
Massachusetts,resid,electricity,cooking,electric oven,2015,0.01516629796755599
Massachusetts,resid,electricity,clothes dryers,clothes dryer,2015,0.04530691535569619
Massachusetts,resid,electricity,computers,electricity,2015,0.031146036633684496
Massachusetts,resid,electricity,clothes washers,clothes washer,2015,0.008510959654248298
Massachusetts,resid,electricity,dishwashers,dishwasher,2015,0.005757559860791157
Massachusetts,resid,electricity,freezers,freezer,2015,0.014402819220708086
Massachusetts,resid,gas,heating,gas furnace,2015,0.8625986444221538
Massachusetts,resid,gas,hot water,gas water heater,2015,0.11229595635065717
Massachusetts,resid,gas,cooking,gas oven,2015,0.010756033528997526
Massachusetts,resid,gas,clothes dryers,clothes dryer,2015,0.003178109138698218
Massachusetts,resid,gas,other,gas,2015,0.011171256559493189
Massachusetts,resid,refined liquids,heating,fuel furnace,2015,0.916396183490323
Massachusetts,resid,refined liquids,hot water,fuel water heater,2015,0.06463696550412922
Massachusetts,resid,refined liquids,other,refined liquids,2015,0.01276168578658568
Massachusetts,resid,refined liquids,cooking,lpg oven,2015,0.006205165218962036
Massachusetts,resid,biomass,heating,wood furnace,2015,1
Massachusetts,comm,electricity,heating,electric heat pump,2015,0.03396153461378125
Massachusetts,comm,electricity,heating,electric furnace,2015,0.030109036473559794
Massachusetts,comm,electricity,cooling,air conditioning,2015,0.13846645142714856
Massachusetts,comm,electricity,hot water,electric heat pump water heater,2015,2.2359090535279536e-4
Massachusetts,comm,electricity,hot water,electric resistance water heater,2015,0.007390731447132958
Massachusetts,comm,electricity,ventilation,ventilation,2015,0.1112340535203851
Massachusetts,comm,electricity,cooking,electric range,2015,0.017092966567380106
Massachusetts,comm,electricity,lighting,incandescent,2015,0.009656608463220017
Massachusetts,comm,electricity,lighting,fluorescent,2015,0.10343611840904807
Massachusetts,comm,electricity,lighting,solid state,2015,0.014642065334602834
Massachusetts,comm,electricity,refrigeration,refrigeration,2015,0.2073971046044769
Massachusetts,comm,electricity,office,office equipment,2015,0.15703716105763846
Massachusetts,comm,electricity,other,electricity,2015,0.1693525771762732
Massachusetts,comm,gas,heating,gas furnace,2015,0.8660222316116891
Massachusetts,comm,gas,cooling,gas cooling,2015,0.0056114257335707195
Massachusetts,comm,gas,hot water,gas water heater,2015,0.0655061881995785
Massachusetts,comm,gas,cooking,gas range,2015,0.06286015445516163
Massachusetts,comm,refined liquids,heating,fuel furnace,2015,0.9919250261760595
Massachusetts,comm,refined liquids,hot water,fuel water heater,2015,0.008074973823940472
Michigan,resid,electricity,heating,electric furnace,2015,0.1329426975510505
Michigan,resid,electricity,heating,electric heat pump,2015,0.04406783855066812
Michigan,resid,electricity,cooling,air conditioning,2015,0.17852683657865354
Michigan,resid,electricity,furnace fans,electricity,2015,0.032034040256356915
Michigan,resid,electricity,other,electricity,2015,0.2672523026757871
Michigan,resid,electricity,lighting,fluorescent,2015,0.016652115881013185
Michigan,resid,electricity,lighting,solid state,2015,0.001292140847183604
Michigan,resid,electricity,lighting,incandescent,2015,0.07467373537649213
Michigan,resid,electricity,hot water,electric resistance water heater,2015,0.094500513592462
Michigan,resid,electricity,refrigerators,refrigerator,2015,0.06132100070180261
Michigan,resid,electricity,cooking,electric oven,2015,0.010328783176894457
Michigan,resid,electricity,clothes dryers,clothes dryer,2015,0.03435237562983072
Michigan,resid,electricity,computers,electricity,2015,0.024500606742694653
Michigan,resid,electricity,clothes washers,clothes washer,2015,0.007423425840495461
Michigan,resid,electricity,dishwashers,dishwasher,2015,0.004670319255679056
Michigan,resid,electricity,freezers,freezer,2015,0.015461267342936026
Michigan,resid,gas,heating,gas furnace,2015,0.8768722888892394
Michigan,resid,gas,hot water,gas water heater,2015,0.09395450286092828
Michigan,resid,gas,cooking,gas oven,2015,0.009415195642250409
Michigan,resid,gas,clothes dryers,clothes dryer,2015,0.004852092259032439
Michigan,resid,gas,other,gas,2015,0.014905920348549456
Michigan,resid,refined liquids,heating,fuel furnace,2015,0.8749401084960636
Michigan,resid,refined liquids,hot water,fuel water heater,2015,0.06116846135199598
Michigan,resid,refined liquids,other,refined liquids,2015,0.05655180606299382
Michigan,resid,refined liquids,cooking,lpg oven,2015,0.007339624088946619
Michigan,resid,biomass,heating,wood furnace,2015,1
Michigan,comm,electricity,heating,electric heat pump,2015,0.02549084688647646
Michigan,comm,electricity,heating,electric furnace,2015,0.054714054365707455
Michigan,comm,electricity,cooling,air conditioning,2015,0.18427371147515023
Michigan,comm,electricity,hot water,electric heat pump water heater,2015,1.3462543231466405e-4
Michigan,comm,electricity,hot water,electric resistance water heater,2015,0.004900431512890718
Michigan,comm,electricity,ventilation,ventilation,2015,0.13417230997493135
Michigan,comm,electricity,cooking,electric range,2015,0.02427623026389565
Michigan,comm,electricity,lighting,incandescent,2015,0.013051048035759854
Michigan,comm,electricity,lighting,fluorescent,2015,0.12196428375972096
Michigan,comm,electricity,lighting,solid state,2015,0.013688391536724014
Michigan,comm,electricity,refrigeration,refrigeration,2015,0.13680684419017564
Michigan,comm,electricity,office,office equipment,2015,0.1471276951423113
Michigan,comm,electricity,other,electricity,2015,0.13939952742394165
Michigan,comm,gas,heating,gas furnace,2015,0.8609669550558716
Michigan,comm,gas,cooling,gas cooling,2015,0.004357904504752502
Michigan,comm,gas,hot water,gas water heater,2015,0.09530084518863524
Michigan,comm,gas,cooking,gas range,2015,0.039374295250740696
Michigan,comm,refined liquids,heating,fuel furnace,2015,0.9905090355007292
Michigan,comm,refined liquids,hot water,fuel water heater,2015,0.009490964499270806
Minnesota,resid,electricity,heating,electric furnace,2015,0.13453201745317503
Minnesota,resid,electricity,heating,electric heat pump,2015,0.03837123853012608
Minnesota,resid,electricity,cooling,air conditioning,2015,0.1734553689895563
Minnesota,resid,electricity,furnace fans,electricity,2015,0.028741165456648676
Minnesota,resid,electricity,other,electricity,2015,0.2916399735432669
Minnesota,resid,electricity,lighting,fluorescent,2015,0.015545467545713568
Minnesota,resid,electricity,lighting,solid state,2015,0.0012068736225580175
Minnesota,resid,electricity,lighting,incandescent,2015,0.06974612848785779
Minnesota,resid,electricity,hot water,electric resistance water heater,2015,0.08776951129199018
Minnesota,resid,electricity,refrigerators,refrigerator,2015,0.05767576236967505
Minnesota,resid,electricity,cooking,electric oven,2015,0.010905066520141197
Minnesota,resid,electricity,clothes dryers,clothes dryer,2015,0.038411173106765104
Minnesota,resid,electricity,computers,electricity,2015,0.022638389700586865
Minnesota,resid,electricity,clothes washers,clothes washer,2015,0.006996410308547739
Minnesota,resid,electricity,dishwashers,dishwasher,2015,0.00489871753435756
Minnesota,resid,electricity,freezers,freezer,2015,0.017466735539033995
Minnesota,resid,gas,heating,gas furnace,2015,0.8705327233445254
Minnesota,resid,gas,hot water,gas water heater,2015,0.10738805164920454
Minnesota,resid,gas,cooking,gas oven,2015,0.007584826307357917
Minnesota,resid,gas,clothes dryers,clothes dryer,2015,0.003385128114960371
Minnesota,resid,gas,other,gas,2015,0.01110927058395196
Minnesota,resid,refined liquids,heating,fuel furnace,2015,0.920416950431704
Minnesota,resid,refined liquids,hot water,fuel water heater,2015,0.0472307868554483
Minnesota,resid,refined liquids,other,refined liquids,2015,0.025463984665289447
Minnesota,resid,refined liquids,cooking,lpg oven,2015,0.006888278047558285
Minnesota,resid,biomass,heating,wood furnace,2015,1
Minnesota,comm,electricity,heating,electric heat pump,2015,0.03321973107169323
Minnesota,comm,electricity,heating,electric furnace,2015,0.05277429777756927
Minnesota,comm,electricity,cooling,air conditioning,2015,0.17241255083190785
Minnesota,comm,electricity,hot water,electric heat pump water heater,2015,2.8092957495452536e-4
Minnesota,comm,electricity,hot water,electric resistance water heater,2015,0.005162093312256674
Minnesota,comm,electricity,ventilation,ventilation,2015,0.1298635565038437
Minnesota,comm,electricity,cooking,electric range,2015,0.026200244836851103
Minnesota,comm,electricity,lighting,incandescent,2015,0.013405360615598012
Minnesota,comm,electricity,lighting,fluorescent,2015,0.12066628110224857
Minnesota,comm,electricity,lighting,solid state,2015,0.013435205183832486
Minnesota,comm,electricity,refrigeration,refrigeration,2015,0.132354953653764
Minnesota,comm,electricity,office,office equipment,2015,0.15198960347700494
Minnesota,comm,electricity,other,electricity,2015,0.14823519205847568
Minnesota,comm,gas,heating,gas furnace,2015,0.8755038994246188
Minnesota,comm,gas,cooling,gas cooling,2015,0.0023451417999219306
Minnesota,comm,gas,hot water,gas water heater,2015,0.08199207826807087
Minnesota,comm,gas,cooking,gas range,2015,0.04015888050738838
Minnesota,comm,refined liquids,heating,fuel furnace,2015,0.9976052742685048
Minnesota,comm,refined liquids,hot water,fuel water heater,2015,0.0023947257314952644
Mississippi,resid,electricity,heating,electric furnace,2015,0.140897315820102
Mississippi,resid,electricity,heating,electric heat pump,2015,0.06850942183862897
Mississippi,resid,electricity,cooling,air conditioning,2015,0.3015960334169988
Mississippi,resid,electricity,furnace fans,electricity,2015,0.01138282346496862
Mississippi,resid,electricity,other,electricity,2015,0.21535694918033574
Mississippi,resid,electricity,lighting,fluorescent,2015,0.009589727045537861
Mississippi,resid,electricity,lighting,solid state,2015,7.439819190940145e-4
Mississippi,resid,electricity,lighting,incandescent,2015,0.042994519751129535
Mississippi,resid,electricity,hot water,electric resistance water heater,2015,0.1056468019821154
Mississippi,resid,electricity,refrigerators,refrigerator,2015,0.03651858887517283
Mississippi,resid,electricity,cooking,electric oven,2015,0.007876074548182252
Mississippi,resid,electricity,clothes dryers,clothes dryer,2015,0.029489267719234748
Mississippi,resid,electricity,computers,electricity,2015,0.01313459431209093
Mississippi,resid,electricity,clothes washers,clothes washer,2015,0.00440241065732083
Mississippi,resid,electricity,dishwashers,dishwasher,2015,0.0029069910980161952
Mississippi,resid,electricity,freezers,freezer,2015,0.0089544983710712
Mississippi,resid,gas,heating,gas furnace,2015,0.798548152244943
Mississippi,resid,gas,hot water,gas water heater,2015,0.13127411985863488
Mississippi,resid,gas,cooking,gas oven,2015,0.015187488831404129
Mississippi,resid,gas,clothes dryers,clothes dryer,2015,0.003102197330037974
Mississippi,resid,gas,other,gas,2015,0.05188804173497999
Mississippi,resid,refined liquids,heating,fuel furnace,2015,0.767923864574738
Mississippi,resid,refined liquids,hot water,fuel water heater,2015,0.11348981809156374
Mississippi,resid,refined liquids,other,refined liquids,2015,0.08641812473740096
Mississippi,resid,refined liquids,cooking,lpg oven,2015,0.032168192596297274
Mississippi,resid,biomass,heating,wood furnace,2015,1
Mississippi,comm,electricity,heating,electric heat pump,2015,0.020173969129203214
Mississippi,comm,electricity,heating,electric furnace,2015,0.019689878023353844
Mississippi,comm,electricity,cooling,air conditioning,2015,0.339640279731674
Mississippi,comm,electricity,hot water,electric heat pump water heater,2015,2.019850557915742e-4
Mississippi,comm,electricity,hot water,electric resistance water heater,2015,0.006763061936492744
Mississippi,comm,electricity,ventilation,ventilation,2015,0.10130574616369496
Mississippi,comm,electricity,cooking,electric range,2015,0.019564100821777845
Mississippi,comm,electricity,lighting,incandescent,2015,0.012478527374631317
Mississippi,comm,electricity,lighting,fluorescent,2015,0.1032110618552873
Mississippi,comm,electricity,lighting,solid state,2015,0.011970230289054614
Mississippi,comm,electricity,refrigeration,refrigeration,2015,0.1372594127728556
Mississippi,comm,electricity,office,office equipment,2015,0.11475958605097866
Mississippi,comm,electricity,other,electricity,2015,0.11298216079520436
Mississippi,comm,gas,heating,gas furnace,2015,0.7117980642920243
Mississippi,comm,gas,cooling,gas cooling,2015,0.02881009033202018
Mississippi,comm,gas,hot water,gas water heater,2015,0.15786635964154283
Mississippi,comm,gas,cooking,gas range,2015,0.10152548573441263
Mississippi,comm,refined liquids,heating,fuel furnace,2015,0.9974516012889314
Mississippi,comm,refined liquids,hot water,fuel water heater,2015,0.0025483987110685793
Missouri,resid,electricity,heating,electric furnace,2015,0.135120800638747
Missouri,resid,electricity,heating,electric heat pump,2015,0.0402398805712266
Missouri,resid,electricity,cooling,air conditioning,2015,0.17377026887467256
Missouri,resid,electricity,furnace fans,electricity,2015,0.029572774479392553
Missouri,resid,electricity,other,electricity,2015,0.2851057453879868
Missouri,resid,electricity,lighting,fluorescent,2015,0.015806293984599724
Missouri,resid,electricity,lighting,solid state,2015,0.0012269996334082513
Missouri,resid,electricity,lighting,incandescent,2015,0.07090921210744285
Missouri,resid,electricity,hot water,electric resistance water heater,2015,0.08969251425415091
Missouri,resid,electricity,refrigerators,refrigerator,2015,0.058479012311579044
Missouri,resid,electricity,cooking,electric oven,2015,0.010784849475901363
Missouri,resid,electricity,clothes dryers,clothes dryer,2015,0.037391289328217496
Missouri,resid,electricity,computers,electricity,2015,0.022994030654069554
Missouri,resid,electricity,clothes washers,clothes washer,2015,0.0070990793375453
Missouri,resid,electricity,dishwashers,dishwasher,2015,0.004825802070229422
Missouri,resid,electricity,freezers,freezer,2015,0.016981446890830643
Missouri,resid,gas,heating,gas furnace,2015,0.873072155007211
Missouri,resid,gas,hot water,gas water heater,2015,0.10286637567220595
Missouri,resid,gas,cooking,gas oven,2015,0.008108302203289309
Missouri,resid,gas,clothes dryers,clothes dryer,2015,0.0038570408289451824
Missouri,resid,gas,other,gas,2015,0.012096126288348549
Missouri,resid,refined liquids,heating,fuel furnace,2015,0.9045577301132435
Missouri,resid,refined liquids,hot water,fuel water heater,2015,0.055179621912812844
Missouri,resid,refined liquids,other,refined liquids,2015,0.032401041689149465
Missouri,resid,refined liquids,cooking,lpg oven,2015,0.007861606284794154
Missouri,resid,biomass,heating,wood furnace,2015,1
Missouri,comm,electricity,heating,electric heat pump,2015,0.03181479060599987
Missouri,comm,electricity,heating,electric furnace,2015,0.05324413861872571
Missouri,comm,electricity,cooling,air conditioning,2015,0.1745957506489176
Missouri,comm,electricity,hot water,electric heat pump water heater,2015,2.515880684757909e-4
Missouri,comm,electricity,hot water,electric resistance water heater,2015,0.005114063715727386
Missouri,comm,electricity,ventilation,ventilation,2015,0.1305238269157104
Missouri,comm,electricity,cooking,electric range,2015,0.02594381769127269
Missouri,comm,electricity,lighting,incandescent,2015,0.01336992122155558
Missouri,comm,electricity,lighting,fluorescent,2015,0.12095136123730299
Missouri,comm,electricity,lighting,solid state,2015,0.01349800100357788
Missouri,comm,electricity,refrigeration,refrigeration,2015,0.1331300121280278
Missouri,comm,electricity,office,office equipment,2015,0.15091503049641194
Missouri,comm,electricity,other,electricity,2015,0.1466476976482943
Missouri,comm,gas,heating,gas furnace,2015,0.8726735326243799
Missouri,comm,gas,cooling,gas cooling,2015,0.0026749371055463335
Missouri,comm,gas,hot water,gas water heater,2015,0.08570066634479667
Missouri,comm,gas,cooking,gas range,2015,0.038950863925277066
Missouri,comm,refined liquids,heating,fuel furnace,2015,0.9994521587410358
Missouri,comm,refined liquids,hot water,fuel water heater,2015,5.478412589641736e-4
Montana,resid,electricity,heating,electric furnace,2015,0.1491258862864327
Montana,resid,electricity,heating,electric heat pump,2015,0.057713122539672354
Montana,resid,electricity,cooling,air conditioning,2015,0.16191933641693898
Montana,resid,electricity,furnace fans,electricity,2015,0.011397162071867051
Montana,resid,electricity,other,electricity,2015,0.23581045821023702
Montana,resid,electricity,lighting,fluorescent,2015,0.018545211985311626
Montana,resid,electricity,lighting,solid state,2015,0.001437005399621357
Montana,resid,electricity,lighting,incandescent,2015,0.08304503541958089
Montana,resid,electricity,hot water,electric resistance water heater,2015,0.10251893341858272
Montana,resid,electricity,refrigerators,refrigerator,2015,0.07261729733877216
Montana,resid,electricity,cooking,electric oven,2015,0.010166896576810417
Montana,resid,electricity,clothes dryers,clothes dryer,2015,0.038095488625229275
Montana,resid,electricity,computers,electricity,2015,0.0301535437542221
Montana,resid,electricity,clothes washers,clothes washer,2015,0.007655957884994907
Montana,resid,electricity,dishwashers,dishwasher,2015,0.0060619927546285155
Montana,resid,electricity,freezers,freezer,2015,0.013736671317097928
Montana,resid,gas,heating,gas furnace,2015,0.6840152617789859
Montana,resid,gas,hot water,gas water heater,2015,0.22576910456880733
Montana,resid,gas,cooking,gas oven,2015,0.020196978917132874
Montana,resid,gas,clothes dryers,clothes dryer,2015,0.008505164829226282
Montana,resid,gas,other,gas,2015,0.06151348990584762
Montana,resid,refined liquids,heating,fuel furnace,2015,0.6465208925031068
Montana,resid,refined liquids,hot water,fuel water heater,2015,0.19035161838852158
Montana,resid,refined liquids,other,refined liquids,2015,0.13386455302862063
Montana,resid,refined liquids,cooking,lpg oven,2015,0.029262936079750956
Montana,resid,biomass,heating,wood furnace,2015,1
Montana,comm,electricity,heating,electric heat pump,2015,0.02462995121941522
Montana,comm,electricity,heating,electric furnace,2015,0.023508371534733813
Montana,comm,electricity,cooling,air conditioning,2015,0.18274436840898375
Montana,comm,electricity,hot water,electric heat pump water heater,2015,3.012158711197623e-4
Montana,comm,electricity,hot water,electric resistance water heater,2015,0.005518908018229983
Montana,comm,electricity,ventilation,ventilation,2015,0.12548922817805147
Montana,comm,electricity,cooking,electric range,2015,0.022648287926071493
Montana,comm,electricity,lighting,incandescent,2015,0.01151168901258472
Montana,comm,electricity,lighting,fluorescent,2015,0.10794688149659046
Montana,comm,electricity,lighting,solid state,2015,0.014833721379114472
Montana,comm,electricity,refrigeration,refrigeration,2015,0.1774608181912948
Montana,comm,electricity,office,office equipment,2015,0.17092243541901678
Montana,comm,electricity,other,electricity,2015,0.1324841233447932
Montana,comm,gas,heating,gas furnace,2015,0.6528874729251882
Montana,comm,gas,cooling,gas cooling,2015,0.007678535935715599
Montana,comm,gas,hot water,gas water heater,2015,0.21349742982585848
Montana,comm,gas,cooking,gas range,2015,0.12593656131323774
Montana,comm,refined liquids,heating,fuel furnace,2015,0.9909710441019608
Montana,comm,refined liquids,hot water,fuel water heater,2015,0.009028955898039199
Nebraska,resid,electricity,heating,electric furnace,2015,0.13077025209162424
Nebraska,resid,electricity,heating,electric heat pump,2015,0.03642639751679446
Nebraska,resid,electricity,cooling,air conditioning,2015,0.18078095163605598
Nebraska,resid,electricity,furnace fans,electricity,2015,0.02517489737708157
Nebraska,resid,electricity,other,electricity,2015,0.30511460678598656
Nebraska,resid,electricity,lighting,fluorescent,2015,0.01457964268039428
Nebraska,resid,electricity,lighting,solid state,2015,0.0011321418728630695
Nebraska,resid,electricity,lighting,incandescent,2015,0.06542726511672002
Nebraska,resid,electricity,hot water,electric resistance water heater,2015,0.08357905428464713
Nebraska,resid,electricity,refrigerators,refrigerator,2015,0.054590042093208356
Nebraska,resid,electricity,cooking,electric oven,2015,0.011043320802637337
Nebraska,resid,electricity,clothes dryers,clothes dryer,2015,0.04039450895330377
Nebraska,resid,electricity,computers,electricity,2015,0.021301014961449503
Nebraska,resid,electricity,clothes washers,clothes washer,2015,0.0065848636228784275
Nebraska,resid,electricity,dishwashers,dishwasher,2015,0.004960157187943825
Nebraska,resid,electricity,freezers,freezer,2015,0.01814088301641146
Nebraska,resid,gas,heating,gas furnace,2015,0.8606281569049332
Nebraska,resid,gas,hot water,gas water heater,2015,0.12205866595273236
Nebraska,resid,gas,cooking,gas oven,2015,0.006211786055866909
Nebraska,resid,gas,clothes dryers,clothes dryer,2015,0.0020901165017306357
Nebraska,resid,gas,other,gas,2015,0.009011274584736866
Nebraska,resid,refined liquids,heating,fuel furnace,2015,0.9364247255102626
Nebraska,resid,refined liquids,hot water,fuel water heater,2015,0.04625162534619233
Nebraska,resid,refined liquids,other,refined liquids,2015,0.00977831973119538
Nebraska,resid,refined liquids,cooking,lpg oven,2015,0.0075453294123496795
Nebraska,resid,biomass,heating,wood furnace,2015,1
Nebraska,comm,electricity,heating,electric heat pump,2015,0.038786021699279166
Nebraska,comm,electricity,heating,electric furnace,2015,0.04801007110976184
Nebraska,comm,electricity,cooling,air conditioning,2015,0.17042986669561375
Nebraska,comm,electricity,hot water,electric heat pump water heater,2015,3.904658974163691e-4
Nebraska,comm,electricity,hot water,electric resistance water heater,2015,0.005325971571092293
Nebraska,comm,electricity,ventilation,ventilation,2015,0.12587669648886216
Nebraska,comm,electricity,cooking,electric range,2015,0.02731114217779002
Nebraska,comm,electricity,lighting,incandescent,2015,0.013500559630526552
Nebraska,comm,electricity,lighting,fluorescent,2015,0.118050380340178
Nebraska,comm,electricity,lighting,solid state,2015,0.013147214304717703
Nebraska,comm,electricity,refrigeration,refrigeration,2015,0.12987555236491358
Nebraska,comm,electricity,office,office equipment,2015,0.15615461651656057
Nebraska,comm,electricity,other,electricity,2015,0.153141441203288
Nebraska,comm,gas,heating,gas furnace,2015,0.8802644680719326
Nebraska,comm,gas,cooling,gas cooling,2015,0.0015652304911786719
Nebraska,comm,gas,hot water,gas water heater,2015,0.07488064154574534
Nebraska,comm,gas,cooking,gas range,2015,0.043289659891143535
Nebraska,comm,refined liquids,heating,fuel furnace,2015,0.9961011876868114
Nebraska,comm,refined liquids,hot water,fuel water heater,2015,0.0038988123131884645
Nevada,resid,electricity,heating,electric furnace,2015,0.07815512488153556
Nevada,resid,electricity,heating,electric heat pump,2015,0.029302586260834547
Nevada,resid,electricity,cooling,air conditioning,2015,0.2575547910772893
Nevada,resid,electricity,furnace fans,electricity,2015,0.01847187482877225
Nevada,resid,electricity,other,electricity,2015,0.3145072802006367
Nevada,resid,electricity,lighting,fluorescent,2015,0.014917040682635977
Nevada,resid,electricity,lighting,solid state,2015,0.0011573300020792862
Nevada,resid,electricity,lighting,incandescent,2015,0.06688213715044349
Nevada,resid,electricity,hot water,electric resistance water heater,2015,0.06520852473796455
Nevada,resid,electricity,refrigerators,refrigerator,2015,0.05824927948297469
Nevada,resid,electricity,cooking,electric oven,2015,0.009522519002393622
Nevada,resid,electricity,clothes dryers,clothes dryer,2015,0.03603403993517459
Nevada,resid,electricity,computers,electricity,2015,0.02386351794385316
Nevada,resid,electricity,clothes washers,clothes washer,2015,0.006584389821430571
Nevada,resid,electricity,dishwashers,dishwasher,2015,0.004888757844208212
Nevada,resid,electricity,freezers,freezer,2015,0.014700806147773518
Nevada,resid,gas,heating,gas furnace,2015,0.7605480463145131
Nevada,resid,gas,hot water,gas water heater,2015,0.18581601252749705
Nevada,resid,gas,cooking,gas oven,2015,0.011388403381271991
Nevada,resid,gas,clothes dryers,clothes dryer,2015,0.0045485508105619805
Nevada,resid,gas,other,gas,2015,0.0376989869661558
Nevada,resid,refined liquids,heating,fuel furnace,2015,0.7104461510348319
Nevada,resid,refined liquids,hot water,fuel water heater,2015,0.15629082962152485
Nevada,resid,refined liquids,other,refined liquids,2015,0.1124701069672971
Nevada,resid,refined liquids,cooking,lpg oven,2015,0.020792912376346232
Nevada,resid,biomass,heating,wood furnace,2015,1
Nevada,comm,electricity,heating,electric heat pump,2015,0.029879231123776325
Nevada,comm,electricity,heating,electric furnace,2015,0.028444032191351113
Nevada,comm,electricity,cooling,air conditioning,2015,0.2017471776185244
Nevada,comm,electricity,hot water,electric heat pump water heater,2015,5.438767570565384e-5
Nevada,comm,electricity,hot water,electric resistance water heater,2015,0.0036251208649415415
Nevada,comm,electricity,ventilation,ventilation,2015,0.1313727091968251
Nevada,comm,electricity,cooking,electric range,2015,0.02769495716442834
Nevada,comm,electricity,lighting,incandescent,2015,0.011778239159376435
Nevada,comm,electricity,lighting,fluorescent,2015,0.10682344043283631
Nevada,comm,electricity,lighting,solid state,2015,0.012712597563767851
Nevada,comm,electricity,refrigeration,refrigeration,2015,0.1391758676508788
Nevada,comm,electricity,office,office equipment,2015,0.16886459779373672
Nevada,comm,electricity,other,electricity,2015,0.13782764156385147
Nevada,comm,gas,heating,gas furnace,2015,0.7869661714618967
Nevada,comm,gas,cooling,gas cooling,2015,0.0034774010753237748
Nevada,comm,gas,hot water,gas water heater,2015,0.1623701529900106
Nevada,comm,gas,cooking,gas range,2015,0.047186274472768894
Nevada,comm,refined liquids,heating,fuel furnace,2015,1
Nevada,comm,refined liquids,hot water,fuel water heater,2015,0
New Hampshire,resid,electricity,heating,electric furnace,2015,0.051188382973873923
New Hampshire,resid,electricity,heating,electric heat pump,2015,0.005420464139064284
